type,years,Canada,USA,Mexico,Central America,Brazil,Rest of South America,Northern Africa,Western Africa,Eastern Africa,South Africa,Western Europe,Central Europe,Turkey,Ukraine region,Central Asia,Russia Region,Middle East,India,Korea,China,South Eastern Asia,Indonesia Region,Japan,Oceania,Rest of South Asia,Rest of Southern Africa
underground,1980,2899.7805,20177.65913,0,0,0,0,0,0,0,0,3540.273921,0,0,0,0,0,0,0,0,0,0,0,236.8404344,82.8020833,0,0
underground,1981,3281.82287,21322.24109,0,0,0,0,0,0,0,0,3588.202273,0,0,0,0,0,0,0,0,0,0,0,289.0636047,121.8700837,0,0
underground,1982,2900.808647,19927.8752,0,0,0,0,0,0,0,0,3763.195839,0,0,0,0,0,0,0,0,0,0,0,338.0809779,164.0915685,0,0
underground,1983,3113.437202,22260.79285,0,0,0,0,0,0,0,0,4341.169062,0,0,0,0,0,0,0,0,0,0,0,372.4023645,108.4501251,0,0
underground,1984,3927.315311,26051.32901,0,0,0,0,0,0,0,0,5189.660583,0,0,0,0,0,0,0,0,0,0,0,451.3044938,187.4812295,0,0
underground,1985,4573.543998,28748.52027,0,0,0,0,0,0,0,0,6046.936903,0,0,0,0,0,0,0,0,0,0,0,588.3627975,273.4492986,0,0
underground,1986,4902.776952,30835.35869,0,0,0,0,0,0,0,0,6997.076369,0,0,0,0,0,0,0,0,0,0,0,675.5637226,372.4514568,0,0
underground,1987,5486.232483,33113.51315,0,0,0,0,0,0,0,0,8095.77913,0,0,0,0,0,0,0,0,0,0,0,792.5439265,412.3579759,0,0
underground,1988,6048.08586,35578.59451,0,0,0,0,0,0,0,0,9858.231233,0,0,0,0,0,0,0,0,0,0,0,1052.387807,539.4796839,0,0
underground,1989,6263.741195,37869.32236,0,0,0,0,0,0,0,0,11143.08289,0,0,0,0,0,0,0,0,0,0,0,1259.656618,629.2138536,0,0
underground,1990,6238.650485,38143.46595,0,0,0,0,0,0,0,0,12318.67629,0,0,0,0,0,0,0,0,0,0,0,1488.449786,726.6136478,0,0
underground,1991,5699.176231,38242.29428,0,0,0,0,0,0,0,0,13069.69085,0,0,0,0,0,0,0,0,0,0,0,1698.493208,682.7047038,0,0
underground,1992,5790.608557,42101.24819,0,0,0,0,0,0,0,0,13496.65284,0,0,0,0,0,0,0,0,0,0,0,1756.654443,653.1532208,0,0
underground,1993,6123.034188,45681.15586,0,0,0,0,0,0,0,0,13446.27897,0,0,0,0,0,0,0,0,0,0,0,1812.504889,772.4925135,0,0
underground,1994,6811.406189,50924.53433,0,0,0,0,0,0,0,0,14782.0963,0,0,0,0,0,0,0,0,0,0,0,1894.499032,930.1720396,0,0
underground,1995,7189.329941,55361.41098,0,0,0,0,0,0,0,0,15969.54048,0,0,0,0,0,0,0,0,0,0,0,2023.164304,1118.996179,0,0
underground,1996,7735.751161,60194.51637,0,0,0,0,0,0,0,0,17111.85352,0,0,0,0,0,0,0,0,0,0,0,2262.934825,1315.183831,0,0
underground,1997,8486.145947,63685.33551,0,0,0,0,0,0,0,0,18915.22379,0,0,0,0,0,0,0,0,0,0,0,2423.097634,1516.629512,0,0
underground,1998,9255.440745,66934.18023,0,0,0,0,0,0,0,0,21040.55252,0,0,0,0,0,0,0,0,0,0,0,2387.696508,1758.164112,0,0
underground,1999,10366.94708,70846.9208,0,0,0,0,0,0,0,0,23323.4242,0,0,0,0,0,0,0,0,0,0,0,2436.886893,2077.935868,0,0
underground,2000,11705.87666,75035.06626,0,0,0,0,0,0,0,0,26589.89806,0,0,0,0,0,0,0,0,0,0,0,2634.636925,2322.974926,0,0
underground,2001,11831.82775,76429.16652,0,0,0,0,0,0,0,0,28172.87635,0,0,0,0,0,0,0,0,0,0,0,2668.591166,2440.141656,0,0
underground,2002,12533.52444,79225.26349,0,0,0,0,0,0,0,0,29235.46981,0,0,0,0,0,0,0,0,0,0,0,2709.058886,2674.755686,0,0
underground,2003,12919.24454,83375.27014,0,0,0,0,0,0,0,0,30088.62324,0,0,0,0,0,0,0,0,0,0,0,2822.630267,2902.642976,0,0
underground,2004,13505.68909,89594.23438,0,0,0,0,0,0,0,0,32111.73928,0,0,0,0,0,0,0,0,0,0,0,3081.42132,3239.692738,0,0
underground,2005,14234.42438,94788.80577,0,0,0,0,0,0,0,0,33970.79632,0,0,0,0,0,0,0,0,0,0,0,3325.941796,3462.119178,0,0
underground,2006,14938.592,98718.06147,0,0,0,0,0,0,0,0,37080.28381,0,0,0,0,0,0,0,0,0,0,0,3515.918188,3622.465389,0,0
underground,2007,15454.0938,101599.237,0,0,0,0,0,0,0,0,40379.53455,0,0,0,0,0,0,0,29.69397652,0,0,0,3709.099429,3887.881487,0,0
underground,2008,15568.23298,101428.248,0,0,0,0,0,0,0,0,41475.70161,0,0,0,0,0,0,0,52.9370993,0,0,0,3646.343418,4051.965522,0,0
underground,2009,14664.90371,96292.65298,0,0,0,0,0,0,0,0,38551.69967,0,0,0,0,0,0,0,53.11149067,0,0,0,3195.862628,4009.059421,0,0
underground,2010,15554.10321,101351.0465,0,0,0,0,0,0,0,0,41247.92299,0,0,0,0,0,0,0,132.0594777,0,0,0,3530.466092,4081.946915,0,0
underground,2011,16549.00613,104867.4592,0,0,0,0,0,0,0,0,44104.41979,0,0,0,0,0,0,0,187.0916983,0,0,0,3520.359374,4294.793664,0,0
underground,2012,17069.42067,112011.2753,0,0,0,0,0,0,0,0,44925.00719,0,0,0,0,0,0,0,237.2519937,0,0,0,3728.126904,4650.859532,0,0
underground,2013,17762.68133,117671.4503,0,0,0,0,0,0,0,0,46044.52252,0,0,0,0,0,0,0,300.9919589,0,0,0,4016.373015,4924.330493,0,0
underground,2014,18932.9641,123190.1467,0,0,0,0,0,0,0,0,48151.27941,0,0,0,0,0,0,0,380.1827367,0,0,0,4219.030786,5221.811193,0,0
underground,2015,19348.26952,127435.5469,0,0,0,0,0,0,0,0,49068.49969,112.7606452,0,0,0,0,0,0,473.0658878,0,0,0,4343.630236,5456.560903,0,0
underground,2016,19813.01495,133134.1177,0,0,0,0,0,0,0,0,50365.18392,664.3497083,0,0,0,0,0,0,570.3521368,0,0,0,4467.952119,5668.282954,0,0
underground,2017,20282.99803,138918.7035,0,0,0,0,0,0,0,0,51686.331,1226.966718,0,0,0,0,0,0,658.0456025,0,0,0,4549.166938,5907.185215,0,0
underground,2018,20757.44336,147005.8281,0,0,0,0,0,0,0,0,53054.78986,1784.541922,0,0,0,1004.286129,0,0,745.3654968,0,0,0,4627.190661,6285.544454,0,0
underground,2019,21216.23591,156637.3538,0,0,0,0,0,0,0,0,54473.77804,2343.795055,0,0,0,2173.604258,0,0,836.1678964,0,0,0,4701.654731,6645.177821,0,0
underground,2020,21686.00856,167688.588,0,0,0,0,0,0,0,0,55959.03072,2906.73896,0,0,0,3403.749767,0,0,930.4535538,2412.421558,0,0,4772.893142,7049.080013,0,0
underground,2021,21599.73703,174878.2163,0,0,0,0,0,0,0,0,56756.22439,3356.731011,0,0,0,4545.006366,0,0,996.7336397,7382.953072,0,0,4771.700266,7321.061006,0,0
underground,2022,21482.56279,181506.5968,0,0,0,0,0,0,0,0,57484.3752,3892.582217,66.49820239,0,0,5657.616698,0,0,1073.199272,12884.5766,0,0,4759.815076,7575.553511,0,0
underground,2023,21580.98846,186771.3885,0,0,0,0,0,0,0,0,58624.41147,4371.799335,306.2151616,0,0,6872.143913,0,0,1150.456712,18957.66418,0,0,4737.876509,7808.329724,0,0
underground,2024,21785.58104,191344.8662,131.1950946,0,0,0,0,0,0,0,60148.04708,4849.422934,554.7609779,0,0,8047.65274,0,0,1233.186904,25698.55489,0,0,4696.630612,8033.896956,0,0
underground,2025,21984.56771,195819.2396,318.310849,0,0,0,0,0,0,0,61969.82364,5346.672913,813.4927548,0,0,9280.470874,0,0,1322.94394,33267.27219,0,0,4626.128911,8260.660912,0,0
underground,2026,22157.52202,199432.9778,520.5297995,0,0,0,0,0,0,0,63133.05646,5771.008891,1052.829807,0,0,10424.5245,0,0,1398.761238,39818.76072,0,0,4533.095474,8475.424478,0,0
underground,2027,22323.96824,203062.0879,743.943608,0,0,0,0,0,0,0,64753.75619,6217.632357,1307.04387,0,0,11597.1657,0,0,1475.352605,47168.30917,0,0,4580.275034,8705.670527,0,0
underground,2028,22519.47029,206934.385,992.6171801,0,0,101.3127417,0,0,0,0,65562.32326,6638.276205,1577.400326,0,0,12785.80631,82.90969911,0,1551.446337,54774.8057,0,0,4638.012676,8959.095559,0,0
underground,2029,22589.80157,210681.0841,1270.339285,0,0,671.3541019,0,0,0,0,66250.43918,7078.840186,1861.796149,0,0,14004.36621,593.5748523,0,1626.912615,62598.27842,0,0,4622.440633,9230.740826,0,0
underground,2030,22625.0728,214135.8302,1580.193259,0,0,1314.852258,0,0,0,0,67826.37635,7487.185083,2158.329809,0,0,15219.98301,1125.421161,0,1700.04687,70572.06024,0,0,4634.175499,9512.13159,0,0
underground,2031,22731.44702,217035.7847,1916.90491,0,0,1993.607957,0,0,0,30.28470622,68700.96827,7853.907242,2442.26665,0,0,16199.92268,1626.007081,0,1759.550482,76830.47195,0,0,4648.735281,9767.2961,0,0
underground,2032,22868.19085,220145.5031,2291.435816,0,83.06294406,2750.076819,0,0,0,296.0187272,69665.28132,8188.496999,2735.479857,0,0,17172.73196,2165.899812,0,1817.273942,83171.65975,0,0,4659.320124,10017.01045,0,0
underground,2033,23063.42442,223516.0084,2716.547634,0,452.9273955,3604.686046,0,0,0,591.5437732,70803.46184,8497.982304,3045.388391,0,0,18108.5544,2738.636746,0,1872.680026,90156.08344,0,0,4701.863379,10283.21714,0,0
underground,2034,23269.61465,227180.9901,3199.808181,0,842.1898872,4575.375379,0,0,0,917.5752714,71932.35828,8769.337653,3373.987868,0,0,19013.84192,3342.561399,0,1927.671502,97696.49319,0,0,4747.075332,10564.72721,0,0
underground,2035,23513.48024,231069.1198,3747.835038,0,1249.660495,5677.491134,0,0,0,1275.391507,73221.81282,9042.34327,3724.607897,0,0,19865.86134,3980.647656,0,1987.596411,105907.5069,0,0,4788.534809,10879.40075,0,0
underground,2036,23815.12149,234385.7104,4343.552027,162.3045605,1655.706366,6877.463055,0,0,0,1638.92116,74798.07234,9283.93681,4084.408256,0,24.13497563,20461.71335,4602.84518,0,2042.006646,113524.7753,0,0,4835.614397,11241.49661,0,0
underground,2037,24151.097,237458.7417,4994.145896,379.5197584,2070.703509,8200.623734,0,0,0,2030.291688,76858.86212,9592.191691,4453.971194,122.7363594,343.3183131,21016.42111,5252.994634,0,2097.696142,121516.8046,0,0,4894.002086,11627.6611,0,0
underground,2038,24468.99287,240505.9191,5678.872145,626.5266677,2496.588354,9617.359188,0,0,0,2448.893764,79481.23561,9711.86981,4823.427751,416.5405274,674.8698278,21568.30892,5909.231443,0,2153.673353,129191.6234,0,0,4938.555197,12028.167,0,0
underground,2039,24782.19357,243320.1247,6389.71102,902.3304284,2935.645315,11128.18542,0,0,0,2894.218804,81538.84702,9964.962609,5189.385161,716.9442521,1016.680113,22059.64329,6570.149464,0,2212.573926,136517.3822,0,0,4981.126659,12437.95427,0,0
underground,2040,25158.51568,246101.2513,7133.121421,1206.579034,3389.587379,12741.84946,0,0,0,3366.885186,84581.7854,10108.73428,5559.011638,1024.487861,1366.477181,22535.85387,7234.210724,0,2266.222832,143665.7947,0,0,5022.473598,12879.23521,0,0
underground,2041,25539.45631,248899.7006,7924.168155,1540.360342,3822.914076,14403.99083,0,0,0,3838.403385,88700.87963,10164.39021,5919.20259,1300.074729,1653.748609,22742.6222,7846.060507,0,2309.862133,149934.6308,0,0,5056.212971,13326.5771,0,0
underground,2042,26038.26236,252105.1661,8771.354901,1906.826929,4269.115345,16190.62127,0,0,0,4342.478233,94056.97782,10306.84694,6290.911291,1582.702912,1945.286083,22880.0435,8482.032593,0,2352.767873,156479.709,0,256.2113818,5088.536523,13827.53416,0,0
underground,2043,26637.86235,256160.872,9681.357472,2306.815206,4727.642855,18098.73499,0,0,0,4876.890167,100540.6018,10542.24147,6667.086029,1870.194309,2238.291934,22908.23475,9126.453759,0,2392.427454,163527.2547,0,927.7717099,5129.467376,14378.65787,0,0
underground,2044,27347.673,260959.6275,10649.3044,2741.788746,5191.172915,20112.50884,0,0,0,5440.671861,107900.3773,10842.13891,7048.616886,2161.658082,2530.135609,22916.02308,9765.764324,0,2430.316092,171253.996,0,1661.364072,5168.181146,14966.17392,0,0
underground,2045,28147.09991,267012.1424,11678.37472,3213.124432,5664.183327,22227.11785,0,0,0,6041.358,115759.8785,11185.37942,7441.466852,2459.939352,2820.428087,22874.66492,10474.4014,0,2473.329878,179727.0787,0,2454.16011,5212.419731,15579.0373,0,0
underground,2046,28917.73397,273566.5374,12763.58764,3716.978946,6115.657827,24383.675,442.4511659,0,0,6629.740227,123600.6863,11527.87918,7807.219398,2729.147852,3032.992142,22643.73761,11168.48759,0,2511.188141,187203.5598,205.9703986,3233.767657,5263.199963,16155.99756,0,0
underground,2047,29673.74941,280705.4437,13894.59263,4257.015056,6561.903071,26606.18997,1726.435056,0,0,7240.574515,131143.7109,11868.68459,8169.958825,2999.806996,3225.969222,22439.182,11871.71231,0,2546.064916,194637.1596,864.5232923,4058.69255,5305.823833,16713.72872,0,0
underground,2048,30436.9348,288397.8145,15078.91027,4835.529702,6996.808728,28910.22927,3115.551025,0,0,7876.348975,138318.8169,12208.378,8532.767238,3275.786013,3399.082974,22279.46986,12618.58367,0,2581.794849,201766.6891,1559.65483,4928.323497,5329.682798,17250.78,0,0
underground,2049,31218.80335,296616.3131,16318.93558,5453.424968,7415.915214,31296.87617,4609.854189,0,0,8537.685464,144993.2121,12566.44101,8898.811954,3561.25459,3561.069137,22063.22017,13421.88294,0,2616.53415,208652.827,2290.298985,5843.935262,5349.860636,17772.9142,0,0
underground,2050,32020.69894,304426.3559,17623.58041,6112.64517,7816.026442,33765.17732,6211.212855,0,0,9222.594273,150952.8256,12935.84536,9268.758636,3856.940544,3718.89943,21827.93763,14174.91793,0,2647.936838,215324.4,3055.601095,6808.912548,5362.306011,18291.31832,0,0
